DATE_RESERVATION;PLAGE_HORAIRE;STATUT;STRUCTURE;NOM_COMPLET;FONCTION;DATE_CREATION;PONT_SITE
2022-02-17;JOUR;VALIDE;APM TERMINAL;2022-02-17;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-14 05:53:59;APM TERMINAL
2022-02-17;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT;2022-02-14 07:00:20;COTON RAN
2022-02-17;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT;2022-02-14 07:00:45;T6
2022-02-17;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT;2022-02-14 07:00:52;VRIDI 3 PONT 1
2022-02-17;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT;2022-02-14 07:01:00;VRIDI 3 PONT 2
2022-02-17;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-17;PESSE;2022-02-14 09:36:42;FARLIN
2022-02-17;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT ADMINISTRATIF;2022-02-14 12:52:21;VRIDI 2 STATION VRAC
2022-02-17;JOUR;VALIDE;SEAFEM;2022-02-17;DIRECTEUR GENERAL;2022-02-14 14:33:17;SEAFEM
2022-02-17;JOUR;VALIDE;ZAMACOM;2022-02-17;RESPONSABLE TRANSIT ;2022-02-14 14:40:24;ZAMACOM PONT 1
2022-02-17;JOUR;REJETE;MOVIS;2022-02-17;RESPONSABLE PT BASCULE;2022-02-14 15:19:04;CFS 4 VRIDI
2022-02-17;JOUR;VALIDE;TRCI;2022-02-17;RESPONSABLE PRODUIT FINI;2022-02-16 09:39:40;TRCI ANGUEDEDOU
2022-02-17;JOUR;VALIDE;MANTRA;2022-02-17;AGENT LOGISTICS;2022-02-16 12:51:11;YIRIMA
2022-02-17;JOUR;VALIDE;logtrans;2022-02-17;PESEUR;2022-02-16 14:11:02;LOGTRANS
2022-02-17;JOUR;VALIDE;GMCI;2022-02-17;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-16 14:47:48;GMCI GARE DU MALI
2022-02-17;JOUR;REJETE;GMCI;2022-02-17;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-16 14:48:14;GMCI GESTOCI
2022-02-17;JOUR;REJETE;GMCI;2022-02-17;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-16 14:48:24;GMCI HINO
2022-02-17;JOUR;REJETE;SUTEC;2022-02-17;ASSISTANTE DOT;2022-02-16 15:05:41;SUTEC EX DAFCI
2022-02-17;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-16 16:34:58;GMCI GESTOCI
2022-02-17;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-16 16:35:28;GMCI HINO
2022-02-17;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-16 16:35:53;SUTEC EX DAFCI
2022-02-17;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-16 16:36:14;CFS 4 VRIDI
2022-02-17;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-17;CHEF DE SERVICE METROLOGIE;2022-01-04 11:14:18;CCI-CI PONT N2
2022-02-17;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-17;RESPONSABLE PESEUR;2022-01-07 16:11:20;R et R
2022-02-17;NUIT;VALIDE;CTM;2022-02-17;DGA ;2022-01-17 11:06:30;CTM
2022-02-17;NUIT;REJETE;CTM;2022-02-17;DGA ;2022-01-17 11:06:32;CTM
2022-02-17;NUIT;VALIDE;CARGILL COCOA;2022-02-17;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:34:52;CARGILL COCOA YOP
2022-02-17;NUIT;VALIDE;MANTRA;2022-02-17;AGENT LOGISTICS;2022-02-11 12:45:51;MANTRA
2022-02-17;NUIT;VALIDE;APM TERMINAL;2022-02-17;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-14 05:54:13;APM TERMINAL
2022-02-17;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT;2022-02-14 07:01:12;T6
2022-02-17;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT;2022-02-14 07:01:19;VRIDI 3 PONT 1
2022-02-17;NUIT;REJETE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT;2022-02-14 07:01:25;VRIDI 3 PONT 2
2022-02-17;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-17;AGENT ADMINISTRATIF;2022-02-14 12:52:29;VRIDI 2 STATION VRAC
2022-02-17;NUIT;VALIDE;SEAFEM;2022-02-17;DIRECTEUR GENERAL;2022-02-14 14:34:34;SEAFEM
2022-02-17;NUIT;VALIDE;ZAMACOM;2022-02-17;RESPONSABLE TRANSIT ;2022-02-14 14:40:30;ZAMACOM PONT 1
2022-02-17;NUIT;VALIDE;DUVICK;2022-02-17;RESPONSABLES / VICE ;2022-02-17 08:25:01;DUVICK
2022-02-17;NUIT;VALIDE;SACO;2022-02-17;CONTAINER FLEET MANAGEMENT LEAD;2022-02-17 10:52:43;SACO ABIDJAN
2022-02-17;NUIT;VALIDE;GMCI;2022-02-17;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-17 14:36:19;GMCI GESTOCI
2022-02-17;NUIT;VALIDE;;2022-02-17;RESPONSABLE LOGISTIQUE;2022-02-17 15:12:11;STNC
2022-02-17;NUIT;VALIDE;MANTRA;2022-02-17;AGENT LOGISTICS;2022-02-17 15:12:35;YIRIMA
2022-02-17;NUIT;VALIDE;logtrans;2022-02-17;PESEUR;2022-02-17 15:13:19;LOGTRANS
2022-02-17;NUIT;VALIDE;MOVIS;2022-02-17;RESPONSABLE PT BASCULE;2022-02-17 15:17:02;CFS 4 VRIDI
2022-02-17;NUIT;VALIDE;SUTEC;2022-02-17;ASSISTANTE DOT;2022-02-17 15:18:24;SUTEC EX DAFCI
2022-02-17;NUIT;VALIDE;coic sa;2022-02-17;GESTIONNAIRE DE STOCKS ;2022-02-17 15:52:55;COIC
2022-02-17;NUIT;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-17 17:11:33;VRIDI 3 PONT 2
2022-02-18;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:03:48;T6
2022-02-18;JOUR;VALIDE;coic sa;2022-02-18;GESTIONNAIRE DE STOCKS;2021-12-06 15:15:38;COIC
2022-02-18;JOUR;ANNULE;coic sa;2022-02-18;GESTIONNAIRE DE STOCKS;2021-12-06 15:15:49;COIC
2022-02-18;JOUR;ANNULE;coic sa;2022-02-18;GESTIONNAIRE DE STOCKS;2021-12-06 15:15:50;COIC
2022-02-18;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-18;RESPONSABLE PESEUR;2022-01-07 16:11:32;R et R
2022-02-18;JOUR;VALIDE;SOGENA;2022-02-18;SUPERVISEUR;2022-01-10 15:35:13;SOGENA EX-CAISTAB
2022-02-18;JOUR;VALIDE;OLAM;2022-02-18;coordinateur pesage;2022-01-13 11:40:34;USINE UNICAO PONT02
2022-02-18;JOUR;EXPIRE;CTM;2022-02-18;DGA;2022-01-17 11:32:52;CTM
2022-02-18;JOUR;REJETE;CTM;2022-02-18;DGA;2022-01-17 11:32:54;CTM
2022-02-18;JOUR;VALIDE;DUVICK;2022-02-18;RESPONSABLES / VICE ;2022-02-04 07:19:02;DUVICK
2022-02-18;JOUR;VALIDE;ITCA;2022-02-18;RESPONSABLE PRODUITS FINIS;2022-02-04 14:22:23;ITCA
2022-02-18;JOUR;VALIDE;CARGILL COCOA;2022-02-18;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:35:02;CARGILL COCOA YOP
2022-02-18;JOUR;REJETE;MEDLOG;2022-02-18;responsable pont bascule;2022-02-07 14:13:12;MEDLOG
2022-02-18;JOUR;VALIDE;;2022-02-18;RESPONSABLE LOGISTIQUE;2022-02-11 11:46:18;STNC
2022-02-18;JOUR;REJETE;MANTRA;2022-02-18;AGENT LOGISTICS;2022-02-11 14:56:53;MANTRA
2022-02-18;JOUR;VALIDE;SACO;2022-02-18;CONTAINER FLEET MANAGEMENT LEAD;2022-02-11 15:42:42;SACO ABIDJAN
2022-02-18;JOUR;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:02:57;COTON RAN
2022-02-18;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:03:08;T6
2022-02-18;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:03:14;VRIDI 3 PONT 1
2022-02-18;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:03:20;VRIDI 3 PONT 2
2022-02-18;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:10:52;COTON RAN
2022-02-18;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-18;PESSE;2022-02-14 09:36:54;FARLIN
2022-02-18;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT ADMINISTRATIF;2022-02-14 12:52:40;VRIDI 2 STATION VRAC
2022-02-18;JOUR;REJETE;SEAFEM;2022-02-18;DIRECTEUR GENERAL;2022-02-14 14:34:51;SEAFEM
2022-02-18;JOUR;VALIDE;ZAMACOM;2022-02-18;RESPONSABLE TRANSIT ;2022-02-14 14:40:40;ZAMACOM PONT 1
2022-02-18;JOUR;VALIDE;MOVIS;2022-02-18;RESPONSABLE PT BASCULE;2022-02-14 15:19:19;CFS 4 VRIDI
2022-02-18;JOUR;VALIDE;APM TERMINAL;2022-02-18;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-16 05:58:14;APM TERMINAL
2022-02-18;JOUR;VALIDE;CONDICAF;2022-02-18;RESPONSABLE LOGISTIQUE;2022-02-17 08:54:09;CONDICAF
2022-02-18;JOUR;VALIDE;TRCI;2022-02-18;RESPONSABLE PRODUIT FINI;2022-02-17 09:31:33;TRCI ANGUEDEDOU
2022-02-18;JOUR;VALIDE;LTA;2022-02-18;RESPONSABLE;2022-02-17 14:31:26;LTA 1
2022-02-18;JOUR;VALIDE;GMCI;2022-02-18;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-17 14:35:18;GMCI GARE DU MALI
2022-02-18;JOUR;VALIDE;GMCI;2022-02-18;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-17 14:35:53;GMCI GESTOCI
2022-02-18;JOUR;VALIDE;GMCI;2022-02-18;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-17 14:36:07;GMCI HINO
2022-02-18;JOUR;VALIDE;MANTRA;2022-02-18;AGENT LOGISTICS;2022-02-17 15:12:57;YIRIMA
2022-02-18;JOUR;VALIDE;logtrans;2022-02-18;PESEUR;2022-02-17 15:13:29;LOGTRANS
2022-02-18;JOUR;REJETE;SUTEC;2022-02-18;ASSISTANTE DOT;2022-02-17 15:19:14;SUTEC EX DAFCI
2022-02-18;JOUR;VALIDE;SOGENA;2022-02-18;SUPERVISEUR;2022-02-17 15:49:51;SOGENA
2022-02-18;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-17 17:00:06;MANTRA
2022-02-18;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-17 17:00:23;MEDLOG
2022-02-18;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-17 17:00:47;SUTEC EX DAFCI
2022-02-18;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-17 17:01:10;SEAFEM
2022-02-18;JOUR;EN ATTENTE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-18 14:55:00;LTA 5
2022-02-18;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-18;CHEF DE SERVICE METROLOGIE;2022-01-04 11:14:31;CCI-CI PONT N2
2022-02-18;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-18;RESPONSABLE PESEUR;2022-01-07 16:11:41;R et R
2022-02-18;NUIT;ANNULE;MOVIS;2022-02-18;coordinateur;2022-01-18 16:24:03;CFS 4 VRIDI
2022-02-18;NUIT;VALIDE;CARGILL COCOA;2022-02-18;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:35:10;CARGILL COCOA YOP
2022-02-18;NUIT;VALIDE;MANTRA;2022-02-18;AGENT LOGISTICS;2022-02-11 14:57:13;MANTRA
2022-02-18;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:03:58;VRIDI 3 PONT 1
2022-02-18;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:04:07;VRIDI 3 PONT 2
2022-02-18;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT;2022-02-14 07:11:14;T6
2022-02-18;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-18;AGENT ADMINISTRATIF;2022-02-14 12:52:48;VRIDI 2 STATION VRAC
2022-02-18;NUIT;VALIDE;ZAMACOM;2022-02-18;RESPONSABLE TRANSIT ;2022-02-14 14:40:45;ZAMACOM PONT 1
2022-02-18;NUIT;VALIDE;SEAFEM;2022-02-18;DIRECTEUR GENERAL;2022-02-15 16:02:59;SEAFEM
2022-02-18;NUIT;VALIDE;APM TERMINAL;2022-02-18;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-16 05:58:23;APM TERMINAL
2022-02-18;NUIT;VALIDE;LTA;2022-02-18;RESPONSABLE;2022-02-18 13:25:12;LTA 1
2022-02-18;NUIT;VALIDE;MOVIS;2022-02-18;RESPONSABLE PT BASCULE;2022-02-18 13:36:30;CFS 4 VRIDI
2022-02-18;NUIT;VALIDE;GMCI;2022-02-18;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-18 14:35:39;GMCI GESTOCI
2022-02-18;NUIT;VALIDE;DUVICK;2022-02-18;RESPONSABLES / VICE ;2022-02-18 14:44:56;DUVICK
2022-02-18;NUIT;VALIDE;SACO;2022-02-18;AGENT LOGISTIQUE;2022-02-18 15:02:24;SACO ABIDJAN
2022-02-18;NUIT;VALIDE;;2022-02-18;RESPONSABLE LOGISTIQUE;2022-02-18 15:02:43;STNC
2022-02-18;NUIT;VALIDE;SOGENA;2022-02-18;SUPERVISEUR;2022-02-18 15:07:12;SOGENA
2022-02-18;NUIT;REJETE;CCI;;;2022-02-18 15:14:16;LTA 5
2022-02-18;NUIT;VALIDE;MANTRA;2022-02-18;AGENT LOGISTICS;2022-02-18 15:16:09;YIRIMA
2022-02-19;NUIT;ANNULE;PROLINE LOGISTIC;2022-02-19;RESPONSABLE PESEUR;2022-01-07 16:12:08;R et R
2022-02-19;JOUR;VALIDE;CCI - COTE DIVOIRE;2022-02-19;CHEF DE SERVICE METROLOGIE;2022-01-04 11:14:41;CCI-CI PONT N2
2022-02-19;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-19;RESPONSABLE PESEUR;2022-01-07 16:11:55;R et R
2022-02-19;JOUR;VALIDE;SOGENA;2022-02-19;SUPERVISEUR;2022-01-10 15:35:22;SOGENA EX-CAISTAB
2022-02-19;JOUR;VALIDE;CARGILL COCOA;2022-02-19;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:35:19;CARGILL COCOA YOP
2022-02-19;JOUR;VALIDE;MANTRA;2022-02-19;AGENT LOGISTICS;2022-02-11 14:57:40;MANTRA
2022-02-19;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT;2022-02-14 07:14:49;COTON RAN
2022-02-19;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT;2022-02-14 07:14:55;T6
2022-02-19;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT;2022-02-14 07:15:02;VRIDI 3 PONT 1
2022-02-19;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT;2022-02-14 07:15:14;VRIDI 3 PONT 2
2022-02-19;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT ADMINISTRATIF;2022-02-14 12:53:00;VRIDI 2 STATION VRAC
2022-02-19;JOUR;VALIDE;ZAMACOM;2022-02-19;RESPONSABLE TRANSIT ;2022-02-14 14:41:36;ZAMACOM PONT 1
2022-02-19;JOUR;VALIDE;MOVIS;2022-02-19;RESPONSABLE PT BASCULE;2022-02-14 15:19:32;CFS 4 VRIDI
2022-02-19;JOUR;VALIDE;APM TERMINAL;2022-02-19;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-16 05:58:52;APM TERMINAL
2022-02-19;JOUR;VALIDE;SEAFEM;2022-02-19;DIRECTEUR GENERAL;2022-02-16 15:52:30;SEAFEM
2022-02-19;JOUR;VALIDE;ITCA;2022-02-19;RESPONSABLE PRODUITS FINIS;2022-02-18 08:41:59;ITCA
2022-02-19;JOUR;VALIDE;TRCI;2022-02-19;RESPONSABLE PRODUIT FINI;2022-02-18 10:05:52;TRCI ANGUEDEDOU
2022-02-19;JOUR;ANNULE;SUTEC;2022-02-19;ASSISTANTE DOT;2022-02-18 10:35:08;SUTEC EX DAFCI
2022-02-19;JOUR;VALIDE;OLAM;2022-02-19;coordinateur pesage;2022-02-18 11:39:32;USINE UNICAO PONT02
2022-02-19;JOUR;VALIDE;logtrans;2022-02-19;PESEUR;2022-02-18 13:31:53;LOGTRANS
2022-02-19;JOUR;REJETE;GMCI;2022-02-19;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-18 14:37:11;GMCI GESTOCI
2022-02-19;JOUR;VALIDE;GMCI;2022-02-19;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-18 14:38:55;GMCI GARE DU MALI
2022-02-19;JOUR;VALIDE;DUVICK;2022-02-19;RESPONSABLES / VICE ;2022-02-18 14:45:15;DUVICK
2022-02-19;JOUR;VALIDE;;2022-02-19;RESPONSABLE LOGISTIQUE;2022-02-18 15:02:55;STNC
2022-02-19;JOUR;REJETE;MEDLOG;2022-02-19;responsable pont bascule;2022-02-18 15:10:23;MEDLOG
2022-02-19;JOUR;REJETE;coic sa;2022-02-19;GESTIONNAIRE DE STOCKS;2022-02-18 15:15:00;COIC
2022-02-19;JOUR;VALIDE;MANTRA;2022-02-19;AGENT LOGISTICS;2022-02-18 15:16:23;YIRIMA
2022-02-19;JOUR;VALIDE;SACO;2022-02-19;CONTAINER FLEET MANAGEMENT LEAD;2022-02-18 15:40:56;SACO ABIDJAN
2022-02-19;JOUR;VALIDE;;2022-02-19;RESPONSABLE DE PRODUCTION;2022-02-18 15:42:36;COMPAGNIE CACAOYERE DU BANDAMA
2022-02-19;JOUR;REJETE;;2022-02-19;RESPONSABLE DE PRODUCTION;2022-02-18 15:42:41;COMPAGNIE CACAOYERE DU BANDAMA
2022-02-19;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-18 17:15:42;GMCI GESTOCI
2022-02-19;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-18 17:16:11;MEDLOG
2022-02-19;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-18 17:16:47;COIC
2022-02-19;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-19;CHEF DE SERVICE METROLOGIE;2022-01-04 11:14:48;CCI-CI PONT N2
2022-02-19;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-19;AGENT PESEUR;2022-01-24 19:32:35;R et R
2022-02-19;NUIT;VALIDE;CARGILL COCOA;2022-02-19;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:35:25;CARGILL COCOA YOP
2022-02-19;NUIT;VALIDE;MANTRA;2022-02-19;AGENT LOGISTICS;2022-02-11 14:57:28;MANTRA
2022-02-19;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT;2022-02-14 07:15:35;T6
2022-02-19;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT;2022-02-14 07:15:44;VRIDI 3 PONT 1
2022-02-19;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT;2022-02-14 07:15:50;VRIDI 3 PONT 2
2022-02-19;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-19;AGENT ADMINISTRATIF;2022-02-14 12:53:09;VRIDI 2 STATION VRAC
2022-02-19;NUIT;VALIDE;ZAMACOM;2022-02-19;RESPONSABLE TRANSIT ;2022-02-14 14:41:42;ZAMACOM PONT 1
2022-02-19;NUIT;VALIDE;APM TERMINAL;2022-02-19;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-16 05:59:03;APM TERMINAL
2022-02-19;NUIT;VALIDE;SEAFEM;2022-02-19;DIRECTEUR GENERAL;2022-02-16 15:52:41;SEAFEM
2022-02-19;NUIT;VALIDE;SUTEC;2022-02-19;ASSISTANTE DOT;2022-02-18 10:47:46;SUTEC EX DAFCI
2022-02-19;NUIT;VALIDE;DUVICK;2022-02-19;RESPONSABLES / VICE ;2022-02-18 14:45:22;DUVICK
2022-02-19;NUIT;VALIDE;SACO;2022-02-19;AGENT LOGISTIQUE;2022-02-18 15:02:47;SACO ABIDJAN
2022-02-19;NUIT;VALIDE;;2022-02-19;RESPONSABLE LOGISTIQUE;2022-02-18 15:03:02;STNC
2022-02-19;NUIT;VALIDE;coic sa;2022-02-19;GESTIONNAIRE DE STOCKS;2022-02-18 15:15:05;COIC
2022-02-19;NUIT;VALIDE;MOVIS;2022-02-19;RESPONSABLE PT BASCULE;2022-02-18 15:37:34;CFS 4 VRIDI
2022-02-20;NUIT;ANNULE;PROLINE LOGISTIC;2022-02-20;RESPONSABLE PESEUR;2022-01-07 16:12:27;R et R
2022-02-20;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:17:55;T6
2022-02-20;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:18:18;VRIDI 3 PONT 1
2022-02-20;JOUR;VALIDE;CCI - COTE DIVOIRE;2022-02-20;CHEF DE SERVICE METROLOGIE;2022-01-04 11:15:33;CCI-CI PONT N2
2022-02-20;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-20;RESPONSABLE PESEUR;2022-01-07 16:12:18;R et R
2022-02-20;JOUR;VALIDE;SOGENA;2022-02-20;SUPERVISEUR;2022-01-10 15:35:32;SOGENA EX-CAISTAB
2022-02-20;JOUR;VALIDE;MANTRA;2022-02-20;AGENT LOGISTICS;2022-02-11 14:57:56;MANTRA
2022-02-20;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:16:40;COTON RAN
2022-02-20;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:16:49;T6
2022-02-20;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:17:04;VRIDI 3 PONT 1
2022-02-20;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:17:13;VRIDI 3 PONT 2
2022-02-20;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT ADMINISTRATIF;2022-02-14 12:53:22;VRIDI 2 STATION VRAC
2022-02-20;JOUR;VALIDE;ZAMACOM;2022-02-20;RESPONSABLE TRANSIT ;2022-02-14 14:42:05;ZAMACOM PONT 1
2022-02-20;JOUR;VALIDE;SEAFEM;2022-02-20;DIRECTEUR GENERAL;2022-02-16 15:53:31;SEAFEM
2022-02-20;JOUR;VALIDE;APM TERMINAL;2022-02-20;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-17 07:09:02;APM TERMINAL
2022-02-20;JOUR;VALIDE;OLAM;2022-02-20;coordinateur pesage;2022-02-18 11:42:14;USINE UNICAO PONT02
2022-02-20;JOUR;VALIDE;GMCI;2022-02-20;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-18 14:39:17;GMCI HINO
2022-02-20;JOUR;VALIDE;DUVICK;2022-02-20;RESPONSABLES / VICE ;2022-02-18 14:45:39;DUVICK
2022-02-20;JOUR;VALIDE;;2022-02-20;RESPONSABLE LOGISTIQUE;2022-02-18 15:03:11;STNC
2022-02-20;JOUR;VALIDE;coic sa;2022-02-20;GESTIONNAIRE DE STOCKS;2022-02-18 15:15:21;COIC
2022-02-20;JOUR;VALIDE;MOVIS;2022-02-20;RESPONSABLE PT BASCULE;2022-02-18 15:37:02;CFS 4 VRIDI
2022-02-20;JOUR;VALIDE;SACO;2022-02-20;CONTAINER FLEET MANAGEMENT LEAD;2022-02-18 15:41:02;SACO ABIDJAN
2022-02-20;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-20;CHEF DE SERVICE METROLOGIE;2022-01-04 11:15:41;CCI-CI PONT N2
2022-02-20;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-20;AGENT PESEUR;2022-01-24 19:33:08;R et R
2022-02-20;NUIT;VALIDE;MANTRA;2022-02-20;AGENT LOGISTICS;2022-02-11 14:58:19;MANTRA
2022-02-20;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:18:24;VRIDI 3 PONT 2
2022-02-20;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:19:28;VRIDI 3 PONT 1
2022-02-20;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT;2022-02-14 07:19:36;T6
2022-02-20;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-20;AGENT ADMINISTRATIF;2022-02-14 12:53:30;VRIDI 2 STATION VRAC
2022-02-20;NUIT;VALIDE;ZAMACOM;2022-02-20;RESPONSABLE TRANSIT ;2022-02-14 14:42:11;ZAMACOM PONT 1
2022-02-20;NUIT;VALIDE;SEAFEM;2022-02-20;DIRECTEUR GENERAL;2022-02-16 15:53:38;SEAFEM
2022-02-20;NUIT;ANNULE;MOVIS;2022-02-20;RESPONSABLE PT BASCULE;2022-02-17 15:19:11;CFS 4 VRIDI
2022-02-20;NUIT;VALIDE;DUVICK;2022-02-20;RESPONSABLES / VICE ;2022-02-18 14:45:33;DUVICK
2022-02-20;NUIT;VALIDE;SACO;2022-02-20;AGENT LOGISTIQUE;2022-02-18 15:03:02;SACO ABIDJAN
2022-02-20;NUIT;VALIDE;;2022-02-20;RESPONSABLE LOGISTIQUE;2022-02-18 15:03:19;STNC
2022-02-20;NUIT;VALIDE;coic sa;2022-02-20;GESTIONNAIRE DE STOCKS;2022-02-18 15:15:16;COIC
2022-02-21;JOUR;VALIDE;coic sa;2022-02-21;GESTIONNAIRE DE STOCKS;2021-12-06 15:17:38;COIC
